,algorithm,collection,dataset,algo_training_type,algo_input_dimensionality,dataset_training_type,dataset_input_dimensionality,status,hyper_params_id,repetition,hyper_params,train_main_time,train_preprocess_time,train_postprocess_time,execute_main_time,execute_preprocess_time,execute_postprocess_time,ROC_AUC,BestF1Score,FalseNegativeRate,RANGE_PR_AUC,result_path,BestF1MinusFNR,Recommendation_ACC
85020,CBLOF,OBSEA,2020-10-10_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,4af4d919471b6491e8bdcca811a5e413,1,"{'n_clusters': 50, 'n_jobs': 1, 'random_state': 42}",,,,15.378229856491089,,,0.9116675057119622,0.4380119237558149,0.6580645161290323,0.3684630644371554,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_10_22_45_01/results.csv,0.1553874983268638,0.0
20171,LOF,OBSEA,2020-05-03_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,da57e09e2b4ad4d568a26dd67f170158,3,{},,,,8.568602800369263,,,,0.0,0.0,,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_11_53_52/results.csv,,0.0
20146,LOF,OBSEA,2020-04-23_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,da57e09e2b4ad4d568a26dd67f170158,3,{},,,,8.367530584335327,,,0.4974865995546837,0.1486973518351531,0.9188640973630832,0.1309139414869231,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_11_53_52/results.csv,,0.0
20158,LOF,OBSEA,2020-05-01_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,da57e09e2b4ad4d568a26dd67f170158,3,{},,,,7.984741926193237,,,0.8278410212145452,0.3405226714300121,0.70042194092827,0.2160065266596272,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_11_53_52/results.csv,,0.0
20160,LOF,OBSEA,2020-05-02_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,da57e09e2b4ad4d568a26dd67f170158,1,{},,,,8.418772459030151,,,,0.0,0.0,,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_11_53_52/results.csv,,0.0
85070,Torsk,OBSEA,2020-01-07_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,3,{},,,,2976.4349336624146,,0.0115389823913574,0.7426695940064285,0.3736948223099385,0.5363849765258216,0.3813955978063513,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_09_17_20/results.csv,,0.0
85261,Torsk,OBSEA,2020-03-02_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,3,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",,,,2240.1956799030304,,0.0103611946105957,,0.0,0.0,,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_09_17_20/results.csv,,0.0
85255,Torsk,OBSEA,2020-03-01_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,3,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",,,,2305.1386456489563,,0.0198216438293457,,0.0,0.0,,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_09_17_20/results.csv,,0.0
85263,Torsk,OBSEA,2020-03-03_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,1,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",,,,2200.0333535671234,,0.010000467300415,,0.0,0.0,,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_09_17_20/results.csv,,0.0
85235,Torsk,OBSEA,2020-02-27_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,2,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",,,,2136.5083887577057,,0.011197805404663,,0.0,0.0,,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_09_17_20/results.csv,,0.0
85243,Torsk,OBSEA,2020-02-28_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,3,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",,,,2203.892124414444,,0.009883165359497,,0.0,0.0,,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_09_17_20/results.csv,,0.0
85269,Torsk,OBSEA,2020-03-04_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,1,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",,,,2466.0249722003937,,0.0107688903808593,,0.0,0.0,,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_09_17_20/results.csv,,0.0
85296,Torsk,OBSEA,2020-03-08_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,2,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",,,,2121.828501224518,,0.0099010467529296,,0.0,0.0,,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_09_17_20/results.csv,,0.0
85290,Torsk,OBSEA,2020-03-07_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,2,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",,,,2192.3637804985046,,0.0165848731994628,,0.0,0.0,,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_09_17_20/results.csv,,0.0
85299,Torsk,OBSEA,2020-03-09_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,1,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",,,,2100.588229894638,,0.0100195407867431,,0.0,0.0,,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_09_17_20/results.csv,,0.0
85286,Torsk,OBSEA,2020-03-06_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,3,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",,,,2377.206052064896,,0.0103926658630371,,0.0,0.0,,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_09_17_20/results.csv,,0.0
85280,Torsk,OBSEA,2020-03-05_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,3,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",,,,1997.307322025299,,0.0098638534545898,,0.0,0.0,,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_09_17_20/results.csv,,0.0
85190,Torsk,OBSEA,2020-02-19_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,3,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",,,,2699.150844335556,,0.0101981163024902,,0.0,0.0,,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_09_17_20/results.csv,,0.0
85184,Torsk,OBSEA,2020-02-18_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,3,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",,,,2303.0050694942474,,0.0149681568145751,,0.0,0.0,,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_09_17_20/results.csv,,0.0
85191,Torsk,OBSEA,2020-02-20_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,1,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",,,,2618.126424074173,,0.0144484043121337,,0.0,0.0,,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_09_17_20/results.csv,,0.0
85197,Torsk,OBSEA,2020-02-21_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,1,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",,,,2623.848657846451,,0.0109493732452392,,0.0,0.0,,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_09_17_20/results.csv,,0.0
85172,Torsk,OBSEA,2020-02-16_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,3,{},,,,2181.361829519272,,0.0116505622863769,,0.0,0.0,,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_09_17_20/results.csv,,0.0
85173,Torsk,OBSEA,2020-02-17_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,1,{},,,,2317.7198927402496,,0.0112473964691162,,0.0,0.0,,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_09_17_20/results.csv,,0.0
85225,Torsk,OBSEA,2020-02-25_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,3,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",,,,2385.9032876491547,,0.0111243724822998,,0.0,0.0,,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_09_17_20/results.csv,,0.0
85219,Torsk,OBSEA,2020-02-24_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,3,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",,,,2123.757472276688,,0.0111260414123535,,0.0,0.0,,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_09_17_20/results.csv,,0.0
85227,Torsk,OBSEA,2020-02-26_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,1,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",,,,2450.6641340255737,,0.0096902847290039,,0.0,0.0,,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_09_17_20/results.csv,,0.0
85214,Torsk,OBSEA,2020-02-23_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,3,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",,,,2474.1346747875214,,0.0115842819213867,,0.0,0.0,,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_09_17_20/results.csv,,0.0
85208,Torsk,OBSEA,2020-02-22_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,3,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",,,,2568.686626911164,,0.0104305744171142,,0.0,0.0,,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_09_17_20/results.csv,,0.0
84518,RobustPCA,OBSEA,2020-12-24,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,4293618dd12c59117ac7a434fda4220a,1,{'random_state': 42},126.98933815956116,,,7.95078182220459,,,0.4986926501208625,0.3489607830677966,0.4831271091113611,0.4183543716435912,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_11_07_22_29/results.csv,0.3413323094643886,0.0
84701,AutoEncoder (AE),OBSEA,2020-08-01,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dc234b17555e618106e747494bd37087,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",15.275474548339844,,,7.877165794372559,,,0.4113385852462898,0.0636665764520896,0.3837638376383764,0.160057986979494,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_12_00_48_23/results.csv,,0.0
20270,LOF,OBSEA,2020-05-22_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,da57e09e2b4ad4d568a26dd67f170158,2,{},,,,8.04366683959961,,,,0.0,0.0,,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_11_53_52/results.csv,,0.0
20267,LOF,OBSEA,2020-05-21_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,da57e09e2b4ad4d568a26dd67f170158,3,{},,,,7.727811813354492,,,,0.0,0.0,,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_11_53_52/results.csv,,0.0
20274,LOF,OBSEA,2020-05-23_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,da57e09e2b4ad4d568a26dd67f170158,1,{},,,,8.685207605361938,,,0.5966309291747889,0.0316189329674792,0.8222222222222222,0.0133574145376719,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_11_53_52/results.csv,,0.0
20286,LOF,OBSEA,2020-05-25_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,da57e09e2b4ad4d568a26dd67f170158,1,{},,,,8.542287588119507,,,,0.0,0.0,,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_11_53_52/results.csv,,0.0
20379,LOF,OBSEA,2020-06-09_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,da57e09e2b4ad4d568a26dd67f170158,2,{},,,,8.216354370117188,,,0.7666497774931049,0.288016604543404,0.6732824427480916,0.2392140181380496,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_11_53_52/results.csv,,0.0
84374,DenoisingAutoEncoder (DAE),OBSEA,2020-11-11,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,c8d37c7a26a5f51260539d3c90e37648,5,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",16.897722482681274,,,7.347671031951904,,,0.5576713678595377,0.3004538946950727,0.7473481195756991,0.4893086794115227,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_12_06_40_32/results.csv,,0.0
20382,LOF,OBSEA,2020-06-10_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,da57e09e2b4ad4d568a26dd67f170158,1,{},,,,8.446071863174438,,,0.5672003097285085,0.1454774949642332,0.8297491039426523,0.0770678868912166,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_11_53_52/results.csv,,0.0
20369,LOF,OBSEA,2020-06-07_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,da57e09e2b4ad4d568a26dd67f170158,3,{},,,,8.347615003585815,,,0.7079052030326047,0.232553499329412,0.8166259168704156,0.168040539992877,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_11_53_52/results.csv,,0.0
20348,LOF,OBSEA,2020-06-04_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,da57e09e2b4ad4d568a26dd67f170158,2,{},,,,8.488670825958252,,,0.6964969963953574,0.2138721839464107,0.5572354211663066,0.1288484790051203,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_11_53_52/results.csv,,0.0
20354,LOF,OBSEA,2020-06-05_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,da57e09e2b4ad4d568a26dd67f170158,2,{},,,,8.271303176879883,,,0.6576859738227728,0.2358377850947294,0.4844497607655502,0.2663034204056437,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_11_53_52/results.csv,,0.0
20358,LOF,OBSEA,2020-06-06_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,da57e09e2b4ad4d568a26dd67f170158,1,{},,,,7.960690259933472,,,,0.0,0.0,,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_11_53_52/results.csv,,0.0
84922,AutoEncoder (AE),OBSEA,2020-08-08,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dfdc9a9fdc00b09d9d188aaabfa8f91c,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",18.60433340072632,,,7.590087413787842,,,,0.0,0.0,,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_12_00_48_23/results.csv,,0.0
84905,AutoEncoder (AE),OBSEA,2020-08-07,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dc234b17555e618106e747494bd37087,5,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",19.75477719306945,,,7.564815282821655,,,0.773653555844662,0.2414654818532129,0.6198347107438017,0.195563736161953,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_12_00_48_23/results.csv,,0.0
84869,AutoEncoder (AE),OBSEA,2020-08-06,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dc234b17555e618106e747494bd37087,4,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",20.98643565177917,,,8.910035848617554,,,0.76914808921412,0.5177255390042627,0.525974025974026,0.3705482818157435,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_12_00_48_23/results.csv,,0.0
20230,LOF,OBSEA,2020-05-15_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,da57e09e2b4ad4d568a26dd67f170158,3,{},,,,8.02987265586853,,,0.7260672462920238,0.4002835782197623,0.5409429280397022,0.2449289432589174,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_11_53_52/results.csv,,0.0
84994,CBLOF,OBSEA,2020-10-07_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,4af4d919471b6491e8bdcca811a5e413,3,"{'n_clusters': 50, 'n_jobs': 1, 'random_state': 42}",,,,15.344624996185305,,,0.72671200445276,0.3328241258071631,0.6193771626297578,0.2282185427302324,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_10_22_45_01/results.csv,0.1866990920395209,0.0
20191,LOF,OBSEA,2020-05-07_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,da57e09e2b4ad4d568a26dd67f170158,1,{},,,,8.466516256332397,,,,0.0,0.0,,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_11_53_52/results.csv,,0.0
85000,CBLOF,OBSEA,2020-10-08_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,4af4d919471b6491e8bdcca811a5e413,1,"{'n_clusters': 50, 'n_jobs': 1, 'random_state': 42}",,,,16.908565521240234,,,0.7389595489092737,0.3039092128092268,0.6278195488721805,0.2435872705622753,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_10_22_45_01/results.csv,0.1169873556899395,0.0
20208,LOF,OBSEA,2020-05-11_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,da57e09e2b4ad4d568a26dd67f170158,1,{},,,,8.22757625579834,,,,0.0,0.0,,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_11_53_52/results.csv,,0.0
20214,LOF,OBSEA,2020-05-12_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,da57e09e2b4ad4d568a26dd67f170158,1,{},,,,7.966339588165283,,,0.6089468197476218,0.2358320338659907,0.4143302180685358,0.1467912204610135,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_11_53_52/results.csv,,0.0
84774,AutoEncoder (AE),OBSEA,2020-08-03,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,b98f98446ffdbf7f8a0cb80942138c22,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",18.88726067543029,,,9.126593351364136,,,0.5225668658374811,0.1778600433346488,0.2766853932584269,0.2513466361451862,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_12_00_48_23/results.csv,,0.0
84756,AutoEncoder (AE),OBSEA,2020-08-02,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,b98f98446ffdbf7f8a0cb80942138c22,5,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",18.36904001235962,,,8.547705173492432,,,0.3915347828406685,0.3050990748571363,0.7562724014336918,0.5629465554848715,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_12_00_48_23/results.csv,,0.0
20261,LOF,OBSEA,2020-05-20_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,da57e09e2b4ad4d568a26dd67f170158,3,{},,,,7.596992492675781,,,,0.0,0.0,,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_11_53_52/results.csv,,0.0
20242,LOF,OBSEA,2020-05-17_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,da57e09e2b4ad4d568a26dd67f170158,3,{},,,,8.158285856246948,,,,0.0,0.0,,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_11_53_52/results.csv,,0.0
